name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
Granger, Pauline						UNCG	CDM	Carolinian
Granichstaedten, Bruno			Composer			UNCG	CDM	Hansen
Grant, Bert			Lyricist			UNCG	CDM	Hansen
Grant, Bert			Composer			UNCG	CDM	Hansen
Grant, Ethel Watts Mumford, 1878-1940	personal					UNCG	CDM	tb1
Grant, Jeannette A.	personal		Author			UNCG	CDM	tb1
Grant, Robert, 1852-1940	personal		Author			UNCG	CDM	tb1
Grantham, Katherine E.						UNCG	CDM	Carolinian
Gravely, Katie	personal		Editor			UNCG	CDM	Carolinian
Gravely, Katie						UNCG	CDM	Carolinian
Graves						UNCG	CDM	MSS
Graves, A. J., Mrs.	personal		Author			UNCG	CDM	tb1
Graves, George E.	personal		Illustrator			UNCG	CDM	tb1
Graves, Prince E.						UNCG	CDM	CivilRights
Gravure Illustration Company	corporate					UNCG	CDM	ttt
Gravure Illustration Company	personal					UNCG	CDM	ttt
Gray, Alexander.						UNCG	CDM	wwipams
Gray, Emma J.	personal		Author			UNCG	CDM	tb1
Gray, Forest						UNCG	CDM	Carolinian
Gray, Gordon						UNCG	CDM	Carolinian
Gray, Grace Viall	personal					UNCG	CDM	HENP
Gray, Jane						UNCG	CDM	Carolinian
Gray, Lillian						UNCG	CDM	Carolinian
Gray, Lina	personal					UNCG	CDM	Community
Gray, Maxwell, -1923	personal		Author			UNCG	CDM	tb1
Gray, Thomas, 1716-1771	personal		Author			UNCG	CDM	tb1
Graydon, William Murray.	personal		Author			UNCG	CDM	tb1
Grayson, David, 1870-1946	personal		Author			UNCG	CDM	tb1
Grayson, William J. (William John), 1788-1863	personal		Author			UNCG	CDM	tb1
Grazioli, Giovan Battista, 1746-approximately 1820						UNCG	CDM	Greenhouse
Great Britain. High Court of Justice. Probate, Divorce, and Admiralty Division						UNCG	CDM	wwipams
Great Britain. Committee on Alleged German Outrages						UNCG	CDM	wwipams
Great Britain. Foreign Office						UNCG	CDM	wwipams
Great Britain. Government Committee on Treatment by the Enemy of British Prisoners of War						UNCG	CDM	wwipams
Great Britain. Interdepartmental Committee on the Model Course of Physical Exercises						UNCG	CDM	PEPams
Great Britain. Parliament.House of Commons						UNCG	CDM	PEPams
Great Britain. Parliament(1917)						UNCG	CDM	wwipams
Great Britain. Treaties, etc., 1910-1936 (George V)						UNCG	CDM	wwipams
Great Britain. War Cabinet						UNCG	CDM	wwipams
Great Britain.Foreign Office						UNCG	CDM	wwipams
Great Britain.Foreign Office.						UNCG	CDM	wwipams
Great Britain.Parliament.House of Commons.						UNCG	CDM	wwipams
Greater Greensboro Planning and Zoning Commission	corporate					UNCG	CDM	UrbanDevGSO
Greater Greensboro Society of Medicine	corporate					UNCG	CDM	Cone
Greater Greensboro Society of Medicine Alliance	corporate					UNCG	CDM	Cone
Greater Greensboro Society of Medicine Auxiliary	corporate					UNCG	CDM	Cone
Greater New York United War Work Campaign.						UNCG	CDM	wwipams
Greathouse, Sam						UNCG	CDM	CivilRights
Greaves, Ellen						UNCG	CDM	Carolinian
Green, Ann						UNCG	CDM	CivilRights
Green, Anna Katharine, 1846-1935	personal		Author			UNCG	CDM	tb1
Green, Anna Katharine, 1846-1935	personal		Author			UNCG	CDM	tb1
Green, David E.						UNCG	CDM	CivilRights
Green, Jessie Scott						UNCG	CDM	Carolinian
Green, M.						UNCG	CDM	Carolinian
Green, May						UNCG	CDM	Carolinian
Green, Myrtle						UNCG	CDM	Carolinian
Green, Pauline						UNCG	CDM	MSS
Greenaway, Kate, 1846-1901	personal		Illustrator			UNCG	CDM	tb1
Greene, David S.						UNCG	CDM	CivilRights
Greene, Evarts Boutell, 1870-1947						UNCG	CDM	wwipams
Greene, Homer 1853-1940	personal		Author			UNCG	CDM	tb1
Greene, Julia	personal		Illustrator			UNCG	CDM	tb1
Greene, Lena						UNCG	CDM	Carolinian
Greene, Margaret Anne						UNCG	CDM	wvhp
Greene, Sarah Pratt McLean, 1856-1935	personal		Author			UNCG	CDM	tb1
Greene, Schuyler			Lyricist			UNCG	CDM	Hansen
Greenfield, David A.						UNCG	CDM	CivilRights
Greenhouse, Bernard, 1916-2011						UNCG	CDM	Greenhouse
Greenhouse, Bernard, 1916-2011						UNCG	CDM	Greenhouse
Greenhouse, Bernard, 1916-2011						UNCG	CDM	Greenhouse
Greenhouse, Bernard, 1916-2011						UNCG	CDM	Greenhouse
Greenhouse, Bernard, 1916-2011						UNCG	CDM	Greenhouse
Greenlee, Genevieve K.	personal					UNCG	CDM	HENP
Greenlee, Nina M.						UNCG	CDM	wvhp
Greenlee, Sarah Brooks						UNCG	CDM	wvhp
Greensboro (N.C.) Board of Education	corporate					UNCG	CDM	ttt
Greensboro (N.C.) City Schools	corporate					UNCG	CDM	ttt
Greensboro (N.C.) Housing Authority	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.) Housing Authority	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.) Medical Library	corporate					UNCG	CDM	Cone
Greensboro (N.C.). City Council	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). City Council	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). City Council	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Community Development Planning Division	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Department of Planning and Community Development	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Department of Planning and Community Development	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Planning Department	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Planning Department	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Planning Department	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Planning Department.	corporate					UNCG	CDM	UrbanDevGSO
Greensboro (N.C.). Public Works Department	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Academy of Medicine	personal					UNCG	CDM	Cone
Greensboro Academy of Medicine	corporate					UNCG	CDM	Cone
Greensboro Area Health Education Center	corporate					UNCG	CDM	tb1
Greensboro Area Health Education Center	corporate					UNCG	CDM	Cone
Greensboro Chamber of Commerce	corporate					UNCG	CDM	ttt
Greensboro Chamber of Commerce	corporate					UNCG	CDM	ttt
Greensboro Chamber of Commerce	personal					UNCG	CDM	ttt
Greensboro Chamber of Commerce	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Chamber of Commerce	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Chamber of Commerce	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Chamber of Commerce, Research Division	corporate					UNCG	CDM	UrbanDevGSO
Greensboro City Board of Education						UNCG	CDM	CivilRights
Greensboro City Council	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Civil Rights Fund						UNCG	CDM	CivilRights
Greensboro College	corporate					UNCG	CDM	ttt
Greensboro College	corporate					UNCG	CDM	ttt
Greensboro College (N.C.)	corporate					UNCG	CDM	ttt
Greensboro College (N.C.)	corporate					UNCG	CDM	ttt
Greensboro College (N.C.)	corporate					UNCG	CDM	ttt
Greensboro College Alumnae Association	corporate					UNCG	CDM	ttt
Greensboro College Endowment Campaign	corporate					UNCG	CDM	ttt
Greensboro College Student Christian Fellowship Organization	corporate					UNCG	CDM	ttt
Greensboro Commission on the Status of Women						UNCG	CDM	MSS
Greensboro Community Council						UNCG	CDM	CivilRights
Greensboro Community Development Program	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Daily News	corporate					UNCG	CDM	Community
Greensboro Daily News	corporate					UNCG	CDM	Community
Greensboro Daily News	corporate					UNCG	CDM	Cone
Greensboro Daily News						UNCG	CDM	CivilRights
Greensboro Daily News						UNCG	CDM	CivilRights
Greensboro Daily News						UNCG	CDM	CivilRights
Greensboro Daily News	corporate					UNCG	CDM	GoodMed
Greensboro Daily News	corporate					UNCG	CDM	ttt
Greensboro Daily News	corporate					UNCG	CDM	ttt
Greensboro Daily News						UNCG	CDM	Carolinian
Greensboro Fire Department	corporate					UNCG	CDM	Community
Greensboro Heart Association	corporate					UNCG	CDM	Cone
Greensboro Historical Museum	corporate					UNCG	CDM	GoodMed
Greensboro Historical Museum	corporate					UNCG	CDM	ttt
Greensboro Hospital	corporate					UNCG	CDM	tb1
Greensboro Hospital	corporate					UNCG	CDM	Cone
Greensboro Hospital	corporate					UNCG	CDM	Cone
Greensboro Hospital	corporate					UNCG	CDM	GoodMed
Greensboro Human Relations Commission						UNCG	CDM	CivilRights
Greensboro Justice Fund						UNCG	CDM	CivilRights
Greensboro Justice Fund						UNCG	CDM	CivilRights
Greensboro Medical Journal Club	corporate					UNCG	CDM	Cone
Greensboro Men's Club	corporate					UNCG	CDM	Community
Greensboro NAACP						UNCG	CDM	CivilRights
Greensboro News & Record	corporate					UNCG	CDM	Community
Greensboro News & Record	corporate					UNCG	CDM	Community
Greensboro News & Record						UNCG	CDM	CivilRights
Greensboro Patriot	corporate					UNCG	CDM	GoodMed
Greensboro Police Department						UNCG	CDM	CivilRights
Greensboro Police Department						UNCG	CDM	CivilRights
Greensboro Provisional League of Women Voters	corporate					UNCG	CDM	UrbanDevGSO
Greensboro Public Library	corporate					UNCG	CDM	GoodMed
Greensboro Public Library	corporate					UNCG	CDM	ttt
Greensboro Public Library	corporate					UNCG	CDM	ttt
Greensboro Public Schools	corporate					UNCG	CDM	ttt
Greensboro Real Estate Board	corporate					UNCG	CDM	Cone
Greensboro Record	corporate					UNCG	CDM	Community
Greensboro Record						UNCG	CDM	CivilRights
Greensboro Record						UNCG	CDM	CivilRights
Greensboro Record	corporate					UNCG	CDM	ttt
Greensboro Tuberculosis Association, Inc.	corporate					UNCG	CDM	GoodMed
Greenwald, Alison						UNCG	CDM	CivilRights
Greenwood, Grace, 1823-1904	personal		Author			UNCG	CDM	tb1
Greenwood, Grace, 1823-1904	personal		Author			UNCG	CDM	tb1
Greer, M. L.	personal		Illustrator			UNCG	CDM	tb1
Grefé, Will	personal		Illustrator			UNCG	CDM	tb1
Grefé, Will	personal		Illustrator			UNCG	CDM	tb1
Gregory, Frank M.,1848-	personal		Illustrator			UNCG	CDM	tb1
Gregory, Katherine						UNCG	CDM	Carolinian
Gregory, Patricia Tew						UNCG	CDM	wvhp
Greiss, Abe	personal					UNCG	CDM	ttt
Grenfell, Wilfred Thomason, Sir, 1865-1940	personal		Author			UNCG	CDM	tb1
Grey of Fallodon, Edward Grey,Viscount, 1862-1933						UNCG	CDM	wwipams
Grey, Vivian			Composer			UNCG	CDM	Hansen
Gribble, Dorothy Farrington						UNCG	CDM	wvhp
Griffin, Charles						UNCG	CDM	ui
Griffin, Charles						UNCG	CDM	ui
Griffin, Elizabeth Uzzell						UNCG	CDM	ui
Griffin, Ernest						UNCG	CDM	Carolinian
Griffin, Gertrude						UNCG	CDM	Carolinian
Griffin, Janet	personal		Editor			UNCG	CDM	Carolinian
Griffin, Linner Ward						UNCG	CDM	ui
Griffin, Margaret Cox						UNCG	CDM	ui
Griffin, Maria J.M.						UNCG	CDM	ui
Griffin, Mattie L.						UNCG	CDM	MSS
Griffin, Pat						UNCG	CDM	Carolinian
Griffin, Roy	personal					UNCG	CDM	ttt
Griffin, Vera Grace Keen						UNCG	CDM	wvhp
Griffis, William Elliot, 1843-1928	personal		Author			UNCG	CDM	tb1
Griffith, Helen Sherman, 1873-	personal		Author			UNCG	CDM	tb1
Griffiths, Richard						UNCG	CDM	ui
Griffiths, Richard						UNCG	CDM	Carolinian
Grigg, Joseph W.						UNCG	CDM	wwipams
Grim, W.S.	personal					UNCG	CDM	tb1
Grimes, J.D.						UNCG	CDM	Carolinian
Grimké, Sarah Moore, 1792-1873	personal		Author			UNCG	CDM	tb1
Grimm, Constantin de, 1845-1898	personal		Illustrator			UNCG	CDM	tb1
Grimm, Constantin de, 1845-1898	personal		Illustrator			UNCG	CDM	tb1
Grimsley, Jo						UNCG	CDM	Carolinian
Grinnell, George Bird, 1849-1938	personal		Author			UNCG	CDM	tb1
Grismer, Joseph Rhode, 1849-1922			Author			UNCG	CDM	tb1
Grissett, Zelphia						UNCG	CDM	ui
Griswold, Stephen M., Mrs.	personal		Author			UNCG	CDM	tb1
Griswold, Susan						UNCG	CDM	Carolinian
Grocery Store Products Company	corporate					UNCG	CDM	HENP
Grodzkii, Boleslav, 1865						UNCG	CDM	Greenhouse
Groome, Huldah						UNCG	CDM	Carolinian
Groome, Nellie	personal					UNCG	CDM	ttt
Grosch, J.	personal		Illustrator			UNCG	CDM	tb1
Grosch, O.						UNCG	CDM	tb1
Gross, Samuel Eberly, 1843-1913	personal		Author			UNCG	CDM	tb1
Grout, Mabel	personal					UNCG	CDM	HENP
Grove, Harriet Pyne	personal		Author			UNCG	CDM	tb1
Grove, Lilly M.						UNCG	CDM	wwipams
Grover, Olive Lothrop	personal		Binding Designer			UNCG	CDM	tb1
Groves, Meriel						UNCG	CDM	Carolinian
Groves, Pattie						UNCG	CDM	Carolinian
Grow, M. L.. Walker, Marcella						UNCG	CDM	tb1
Gru?nwald, Charles	personal		Illustrator			UNCG	CDM	tb1
Gruelle, Johnny, 1880-1938	personal		Author			UNCG	CDM	tb1
Gruelle, Johnny, 1880-1938	personal		Illustrator			UNCG	CDM	tb1
Gruelle, Justin C.	personal		Binding Designer			UNCG	CDM	tb1
Gruger, Frederic Rodrigo	personal		Illustrator			UNCG	CDM	tb1
Grünfeld, Dr. Med.						UNCG	CDM	PEPams
Grunwald, Charles	personal		Illustrator			UNCG	CDM	tb1
Grunwald, Charles	personal		Illustrator			UNCG	CDM	tb1
Gruson, Lindsey						UNCG	CDM	CivilRights
Gruson, Lindsey						UNCG	CDM	CivilRights
Gruson, Lindsey						UNCG	CDM	CivilRights
Grut, Torben A.						UNCG	CDM	PEPams
Guaranty Trust Company of New York.						UNCG	CDM	wwipams
Gudger, Eugene W.						UNCG	CDM	Carolinian
Guffy, Lemira	personal					UNCG	CDM	ui
Guignard, Clara						UNCG	CDM	Carolinian
Guigou, Betty Lou Mitchell						UNCG	CDM	ui
Guildford County Health Planning Council	corporate					UNCG	CDM	Cone
Guildford County Mental Health Center	corporate					UNCG	CDM	Cone
Guilford Alliance for Gay and Lesbian Equality						UNCG	CDM	MSS
Guilford Battle Ground Company	corporate					UNCG	CDM	ttt
Guilford Battle Ground Company (Greensboro, N.C.)	corporate					UNCG	CDM	ttt
Guilford Battleground Co.	corporate					UNCG	CDM	ttt
Guilford College						UNCG	CDM	CivilRights
Guilford College	corporate					UNCG	CDM	ttt
Guilford College	corporate					UNCG	CDM	ttt
Guilford College	corporate					UNCG	CDM	ttt
Guilford College Black Students						UNCG	CDM	CivilRights
Guilford College Faculty						UNCG	CDM	CivilRights
Guilford College Parent-Teacher Association	corporate					UNCG	CDM	ttt
Guilford County (N.C.)	corporate					UNCG	CDM	Cone
Guilford County (N.C.). Board of Education	corporate					UNCG	CDM	ttt
Guilford County (N.C.). Health Department	corporate					UNCG	CDM	GoodMed
Guilford County (N.C.). Planning Dept.	corporate					UNCG	CDM	UrbanDevGSO
Guilford County Board of Commissioners	corporate					UNCG	CDM	UrbanDevGSO
Guilford County Board of Health	corporate					UNCG	CDM	Cone
Guilford County Chronic Illness and Rehabilitation Foundation, Inc	corporate					UNCG	CDM	Cone
Guilford County Health Department	corporate					UNCG	CDM	Cone
Guilford County Health Department	corporate					UNCG	CDM	GoodMed
Guilford County Insurance Commission	corporate					UNCG	CDM	ttt
Guilford County Medical Society	corporate					UNCG	CDM	GoodMed
Guilford County Planning Board	corporate					UNCG	CDM	UrbanDevGSO
Guilford County Planning Department	corporate					UNCG	CDM	UrbanDevGSO
Guilford County war records committee	corporate					UNCG	CDM	ttt
Guilford Dental and Medical Managers	corporate					UNCG	CDM	Cone
Guilford Green Foundation	corporate					UNCG	CDM	Community
Guilford Green Foundation						UNCG	CDM	MSS
Guiney, Louise Imogen, 1861-1920	personal		Author			UNCG	CDM	tb1
Guiney, Louise Imogen, 1861-1920	personal		Author			UNCG	CDM	tb1
Guiney, Mortimer						UNCG	CDM	Carolinian
Gulf States Utilities Company	corporate					UNCG	CDM	HENP
Gulf States Utilities Company. Home Economics Department	corporate					UNCG	CDM	HENP
Gulick, Luther Halsey, 1865-1918	personal		Author			UNCG	CDM	tb1
Gulick, Luther Halsey, 1865-1918						UNCG	CDM	PEPams
Gulick, Luther Halsey, 1865-1918.Robert J. Roberts and his work.						UNCG	CDM	PEPams
Gullander, Magnhilde						UNCG	CDM	Carolinian
Gulley, Sarah						UNCG	CDM	Carolinian
Gulotta, Sarah	personal					UNCG	CDM	Community
Gumble, Albert			Composer			UNCG	CDM	Hansen
Gunderson, Gordon W.	personal					UNCG	CDM	HENP
Gunn, Julia Hill						UNCG	CDM	wvhp
Gunter, Archibald Clavering, 1847-1907	personal		Author			UNCG	CDM	tb1
Gunter, Ruth						UNCG	CDM	Carolinian
Gurley, Renee L.						UNCG	CDM	wvhp
Gurney, Eleanor Steinhebel						UNCG	CDM	wvhp
Gurney, Lydia Maria	personal		Author			UNCG	CDM	tb1
Gurt, J.J.						UNCG	CDM	Greenhouse
Gussow, Joan						UNCG	CDM	Carolinian
Guthrie, Victoria	personal					UNCG	CDM	UrbanDevGSO
Gutloff, Elisha						UNCG	CDM	ui
Guyer, Lois Z.	personal		Editor			UNCG	CDM	Carolinian
Guyes, Leonard						UNCG	CDM	CivilRights
Gwatkin, Henry Melvill, 1844-1916						UNCG	CDM	wwipams
Gwyn, Elsie						UNCG	CDM	Carolinian
Gwyn, Laura	personal		Author			UNCG	CDM	tb1
Gwynn, David						UNCG	CDM	ui
Gwynn, David						UNCG	CDM	ui
Gwynn, Mary						UNCG	CDM	Carolinian
Gwynn, Mary						UNCG	CDM	Carolinian
Gwynn, Sarah						UNCG	CDM	Carolinian
Gwynn, Sarah						UNCG	CDM	Carolinian
Gyp, 1849-1932	personal		Author			UNCG	CDM	tb1
H?usayn ibn 'Ali?, King of Hejaz, 1853?-1931.						UNCG	CDM	wwipams
H.	personal		Binding Designer			UNCG	CDM	tb1
H.	personal		Binding Designer			UNCG	CDM	tb1
H. C. H.						UNCG	CDM	Carolinian
H. O'B.						UNCG	CDM	Carolinian
H.B.A.	personal		Illustrator			UNCG	CDM	tb1
H.C.	personal		Binding Designer			UNCG	CDM	tb1
H.C. White Co.	corporate					UNCG	CDM	ttt
H.H. Tammen						UNCG	CDM	Gove
H.J. Heinz Company	corporate					UNCG	CDM	HENP
H.J. Heinz Company of Canada	corporate					UNCG	CDM	HENP
H.J. Heinz Company. Home Economics Department	corporate					UNCG	CDM	HENP
H.J. Heinz Company. Home Economics Department	corporate					UNCG	CDM	HENP
H.R.	personal		Binding Designer			UNCG	CDM	tb1
H.W. Anness & Co. Flags, New York						UNCG	CDM	ui
Haag Drug Company						UNCG	CDM	HENP
Haasis, Ferdinand W.(Ferdinand Wead),1889-	personal					UNCG	CDM	HENP
Habberton, John, 1842-1921	personal		Author			UNCG	CDM	tb1
Hackett, Jennie						UNCG	CDM	Carolinian
Hackney, Brent						UNCG	CDM	CivilRights
Hadaway, Norris	personal					UNCG	CDM	GoodMed
Haffner, C. (Carl) 1804-1876						UNCG	CDM	Schiffman
Haggard, Andrew, 1854-1923	personal		Author			UNCG	CDM	tb1
Haggard, Blanche Woolard						UNCG	CDM	wvhp
Haig, Douglas,Sir, 1861-1928						UNCG	CDM	wwipams
Haight, Edith						UNCG	CDM	Carolinian
Haight, Edith C.						UNCG	CDM	ui
Haight, Edith C.						UNCG	CDM	Carolinian
Haines, Alice Calhoun, 1874-1965	personal		Author			UNCG	CDM	tb1
Hains, T. Jenkins (Thornton Jenkins), 1866-	personal		Author			UNCG	CDM	tb1
Hairston, Otis L., 1945-2012	personal					UNCG	CDM	Community
Hairston, Otis L., 1945-2012	personal					UNCG	CDM	Community
Hairston, Otis L., Jr.						UNCG	CDM	CivilRights
Hairston, Otis L., Sr.						UNCG	CDM	CivilRights
Hairston, Otis L., Sr.						UNCG	CDM	CivilRights
Haldane, Susan						UNCG	CDM	Carolinian
Hale, Edward Everett, 1822-1909	personal		Author			UNCG	CDM	tb1
Hale, Lucretia P. (Lucretia Peabody), 1820-1900	personal		Author			UNCG	CDM	tb1
Hale, Mabel	personal		Author			UNCG	CDM	tb1
Hale, Philip Leslie, 1865-1931	personal		Author			UNCG	CDM	tb1
Hale, Sarah Josepha Buell 1788-1879						UNCG	CDM	MSS
Hale, Sarah Josepha Buell, 1788-1879	personal		Author			UNCG	CDM	tb1
Hale, Sarah Josepha Buell, 1788-1879	personal		Author			UNCG	CDM	tb1
Hale, Sarah Josepha Buell, 1788-1879	personal					UNCG	CDM	HENP
Hale, Wilfred S.						UNCG	CDM	PEPams
Halévy, Ludovic, 1834-1908	personal		Author			UNCG	CDM	tb1
Haley, Bart	personal		Illustrator			UNCG	CDM	tb1
Haley, Betsy						UNCG	CDM	Carolinian
Hall, A. C.						UNCG	CDM	Carolinian
Hall, Adelaide S. (Adelaide Susan), 1857-	personal		Author			UNCG	CDM	tb1
Hall, Alberta	personal		Illustrator			UNCG	CDM	tb1
Hall, Alberta	personal		Binding Designer			UNCG	CDM	tb1
Hall, Alberta	personal		Binding Designer			UNCG	CDM	tb1
Hall, Alonzo C.						UNCG	CDM	ui
Hall, Alonzo C.						UNCG	CDM	Carolinian
Hall, Christine Filler Warren						UNCG	CDM	wvhp
Hall, Daryl	personal					UNCG	CDM	HENP
Hall, E.S.	personal		Illustrator			UNCG	CDM	tb1
Hall, Eliza Calvert	personal		Author			UNCG	CDM	tb1
Hall, Florence Howe, 1845-1922	personal		Author			UNCG	CDM	tb1
Hall, Frances Hunt						UNCG	CDM	wvhp
Hall, Frederick Garrison, 1879-1946	personal		Binding Designer			UNCG	CDM	tb1
Hall, Gladys	personal		Illustrator			UNCG	CDM	tb1
Hall, Jeson						UNCG	CDM	ui
Hall, John T.			Composer			UNCG	CDM	Hansen
Hall, Kate C.						UNCG	CDM	Carolinian
Hall, Kate C.						UNCG	CDM	Carolinian
Hall, Martha H.	personal		Editor			UNCG	CDM	Carolinian
Hall, Martha H.						UNCG	CDM	Carolinian
Hall, Molly						UNCG	CDM	Carolinian
Hall, Sue						UNCG	CDM	Carolinian
Hall, Tom, 1862-1900	personal		Author			UNCG	CDM	tb1
Hallock, Ruth Mary, 1876-1945	personal		Illustrator			UNCG	CDM	tb1
Hallowell, George H., 1871-1926	personal		Binding Designer			UNCG	CDM	tb1
Hallowell, R. C. (Robert Canby) 1886-1939	personal		Illustrator			UNCG	CDM	tb1
Halm, Geo. R. (George R.), 1850-1899	personal		Binding Designer			UNCG	CDM	tb1
Halsey, Francis W. (Francis Whiting), 1851-1919	personal		Author			UNCG	CDM	tb1
Halsey, Rena Isabelle, 1860-	personal		Author			UNCG	CDM	tb1
Halverson, Lolas E.						UNCG	CDM	PEPams
Halyburton, Ernestine						UNCG	CDM	tb1
Hamblen, Herbert Elliott, 1849-	personal		Author			UNCG	CDM	tb1
Hambridge, Jay, 1867-1924						UNCG	CDM	tb1
Hamer, George W.						UNCG	CDM	ui
Hamer, George W.						UNCG	CDM	Carolinian
Hamer, Gwen	personal		Editor			UNCG	CDM	Carolinian
Hamer, Gwen						UNCG	CDM	Carolinian
Hamilin-Miller, Eva	corporate					UNCG	CDM	ttt
Hamill, Robert H.						UNCG	CDM	CivilRights
Hamilton Beach Company	corporate					UNCG	CDM	HENP
Hamilton Beach Company						UNCG	CDM	HENP
Hamilton, Cornelia Deaton						UNCG	CDM	Carolinian
Hamilton, E. M. (Erskine M.), 1839-1920	personal		Author			UNCG	CDM	tb1
Hamilton, Gail, 1833-1896	personal		Author			UNCG	CDM	tb1
Hamilton, Gail, 1833-1896	personal		Author			UNCG	CDM	tb1
Hamilton, Kate W. (Kate Waterman), 1841-1934	personal		Author			UNCG	CDM	tb1
Hamilton, Leila L.						UNCG	CDM	wvhp
Hamilton, Lucy						UNCG	CDM	Carolinian
Hamilton, Patrick						UNCG	CDM	ui
Hamilton, Robin D.						UNCG	CDM	wvhp
Hamlin, Julia						UNCG	CDM	Carolinian
Hamlin, Myra Sawyer, 1856-1927	personal		Author			UNCG	CDM	tb1
Hammel, W. C. A.						UNCG	CDM	Carolinian
Hammel, William C.A.						UNCG	CDM	Carolinian
Hammel, William C.A.						UNCG	CDM	Carolinian
Hammer and Company Associates	corporate					UNCG	CDM	UrbanDevGSO
Hammer and Company Associates	corporate					UNCG	CDM	UrbanDevGSO
Hammer, Greene, Siler Associates Economic Consultants	corporate					UNCG	CDM	UrbanDevGSO
Hammerstein II, Oscar						UNCG	CDM	Hansen
Hammett, Wilma S.(Wilma Scott)	personal					UNCG	CDM	HENP
Hamp, Sidford Frederick, 1855-	personal		Author			UNCG	CDM	tb1
Hampe, Theo	personal		Illustrator			UNCG	CDM	tb1
Hampton, Mary Kathryn						UNCG	CDM	wvhp
Hampton, May						UNCG	CDM	Carolinian
Hampton, Quendolyn						UNCG	CDM	Carolinian
Hamrick, Dolores M. Angel						UNCG	CDM	wvhp
Hanaford, Phebe A. (Phebe Ann), 1829-1921	personal		Author			UNCG	CDM	tb1
Hancock, Aletha						UNCG	CDM	Carolinian
Hancock, Glory						UNCG	CDM	wvhp
Hancock, H. Irving (Harrie Irving), 1868-1922	personal		Author			UNCG	CDM	tb1
Hand, Judith						UNCG	CDM	Carolinian
Handel, George Frideric, 1685-1759				Handel, George Frideric, 1685-1759	http://id.loc.gov/authorities/names/n79129204	UNCG	CDM	Greenhouse
Handel, George Frideric, 1685-1759				Handel, George Frideric, 1685-1759	http://id.loc.gov/authorities/names/n79129204	UNCG	CDM	Greenhouse
Handel, George Frideric, 1685-1759				Handel, George Frideric, 1685-1759	http://id.loc.gov/authorities/names/n79129204	UNCG	CDM	Greenhouse
Handel, George Frideric, 1685-1759				Handel, George Frideric, 1685-1759	http://id.loc.gov/authorities/names/n79129204	UNCG	CDM	Greenhouse
Handel, George Frideric, 1685-1759				Handel, George Frideric, 1685-1759	http://id.loc.gov/authorities/names/n79129204	UNCG	CDM	Greenhouse
Handel, George Frideric,1685-1759				Handel, George Frideric, 1685-1759	http://id.loc.gov/authorities/names/n79129204	UNCG	CDM	Greenhouse
Handy, W. C.			Composer			UNCG	CDM	Hansen
Hanes Beefy-T						UNCG	CDM	ui
Hanes, Beefy-T						UNCG	CDM	ui
Hanes, Blanch March						UNCG	CDM	Carolinian
Hanes, Blanche						UNCG	CDM	Carolinian
Hanes, L. Francis						UNCG	CDM	MSS
Hanke, Myrtle Otto						UNCG	CDM	wvhp
Hankins, Ida						UNCG	CDM	Carolinian
Hankins, Ida						UNCG	CDM	Carolinian
Hankins, Marie Louise	personal		Author			UNCG	CDM	tb1
Hankins, Marie Louise	personal		Illustrator			UNCG	CDM	tb1
Hanley, James F.			Composer			UNCG	CDM	Hansen
Hanmer, Lee F. (Lee Franklin), b. 1871						UNCG	CDM	PEPams
Hanna, Delphine.						UNCG	CDM	PEPams
Hannah, Mary Sue						UNCG	CDM	Carolinian
Hannay, Samuel						UNCG	CDM	MSS
Hanner, A.E.	personal		Editor			UNCG	CDM	GSOPatriot
Hanson, J. W. (John Wesley), 1823-1901	personal		Author			UNCG	CDM	tb1
Hapgood, Theodore B. (Theodore Brown), 1871-	personal		Illustrator	Hapgood, Theodore B. (Theodore Brown), 1871-	http://id.loc.gov/authorities/names/n93094696	UNCG	CDM	tb1
Hapgood, Theodore B. (Theodore Brown), 1871-	personal		Illustrator	Hapgood, Theodore B. (Theodore Brown), 1871-	http://id.loc.gov/authorities/names/n93094696	UNCG	CDM	tb1
Hapgood, Theodore B. (Theodore Brown), 1871-	personal		Illustrator	Hapgood, Theodore B. (Theodore Brown), 1871-	http://id.loc.gov/authorities/names/n93094696	UNCG	CDM	tb1
